rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/clip_fraction,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/entropy_loss,train/loss,train/learning_rate,train/n_updates,train/approx_kl,train/value_loss
660,6018.91,1026.1119371599998,213848,6758400,31,-0.004437029270047787,6590,0.015689611434936523,22.742106270492076,0.0069870837,0.06595703125,3.7033498287200928,-0.6359997896850109,0.2,0.00010229999999999998
661,6015.24,1026.2580157599998,214832,6768640,31,-0.004700742782151792,6600,0.009261071681976318,44.20960965961218,0.007898289,0.0619921875,14.272360801696777,-0.6356582848727703,0.2,0.00010199999999999999
662,6014.05,1026.28612163,214990,6778880,31,-0.0025323575304355473,6610,0.013576984405517578,44.58047772914171,0.0039051045,0.0375,8.987347602844238,-0.6140872952342034,0.2,0.00010169999999999998
663,6013.85,1026.18370101,215121,6789120,31,-0.002855078176944517,6620,0.01640719175338745,43.62965249657631,0.006054076,0.042744140625,4.877695560455322,-0.5866628946363925,0.2,0.00010139999999999998
664,6014.06,1026.12066129,215276,6799360,31,-0.002108987930114381,6630,0.014623105525970459,22.062853442430495,0.005907857,0.05283203125,0.8780779838562012,-0.606239078193903,0.2,0.00010109999999999998
665,6016.2,1025.95542195,215434,6809600,31,-0.0018011444582953118,6640,0.009471535682678223,44.286860262155535,0.0042593135,0.042158203125,46.60153579711914,-0.6007349571585655,0.2,0.00010079999999999998
666,6016.36,1025.87830158,216387,6819840,31,-0.0027577912018750795,6650,0.00816279649734497,43.80081983655691,0.004221036,0.031806640625,24.389720916748047,-0.6005424980819225,0.2,0.00010049999999999998
667,6017.92,1025.59422695,216537,6830080,31,-0.004146947461122181,6660,0.0036524534225463867,22.693210475593805,0.0067094415,0.078330078125,0.47177359461784363,-0.5683542075753212,0.2,0.00010019999999999998
668,6020.69,1025.4671881499999,216693,6840320,31,-0.002973604626604356,6670,0.007691800594329834,44.02484558403492,0.005330576,0.040400390625,44.49235534667969,-0.5731186239421368,0.2,9.989999999999998e-05
669,6018.17,1025.59224871,216832,6850560,31,-0.004462107306753751,6680,0.0012096166610717773,44.467687920331954,0.0062002656,0.066357421875,9.724361419677734,-0.5914002852141858,0.2,9.959999999999998e-05
670,6022.24,1025.49954549,216980,6860800,31,-0.002270647228579037,6690,0.007545351982116699,22.481690934151413,0.003667102,0.03203125,0.6238088011741638,-0.5839138127863407,0.2,9.929999999999997e-05
671,6019.63,1025.57042307,217961,6871040,31,-0.0030545538224396296,6700,0.0034199953079223633,38.20388373106718,0.005125263,0.054150390625,0.9454407095909119,-0.5678907361626625,0.2,9.899999999999998e-05
672,6018.61,1025.7716288,218117,6881280,31,-0.002419806840189267,6710,0.004197597503662109,44.94216084450483,0.004632728,0.042529296875,25.256385803222656,-0.5793097566068173,0.2,9.869999999999997e-05
673,6015.11,1025.94045672,218252,6891520,31,-0.002642445059318561,6720,-0.00015938282012939453,44.5399634885788,0.005794976,0.04634765625,16.20749282836914,-0.6037847796082496,0.2,9.839999999999998e-05
674,6015.4,1025.88256968,218407,6901760,31,-0.0032022856455296276,6730,0.010563850402832031,22.41819459736347,0.0055812337,0.06173828125,0.5415294170379639,-0.5897667038440705,0.2,9.809999999999997e-05
675,6017.4,1025.7567447899999,218563,6912000,31,-0.0031343968613509786,6740,0.005043745040893555,45.0116098728776,0.005990595,0.046640625,59.93849563598633,-0.6142993260920048,0.2,9.779999999999998e-05
676,6021.3,1025.8929898799997,219516,6922240,31,-0.003657906681764871,6750,0.005181849002838135,44.87956566125155,0.005976289,0.053349609375,1.137873649597168,-0.5883754551410675,0.2,9.749999999999998e-05
677,6021.44,1026.0834376699997,219666,6932480,31,-0.003269491126266075,6760,0.02187579870223999,22.919530179053545,0.0067650764,0.066982421875,8.918673515319824,-0.5887765870988368,0.2,9.719999999999998e-05
678,6019.03,1026.46648138,219820,6942720,31,-0.00242443592636846,6770,0.0003132820129394531,44.23803074449301,0.003732243,0.02634765625,43.98200607299805,-0.5931162526458502,0.2,9.689999999999998e-05
679,6017.73,1026.63342805,219976,6952960,31,-0.0039437004586216065,6780,0.002066195011138916,44.93499934673309,0.005693255,0.063486328125,3.818387508392334,-0.601120274066925,0.2,9.659999999999998e-05
680,6016.52,1026.8204290299998,220110,6963200,31,-0.0035351792685105465,6790,0.013706326484680176,44.45144841253757,0.008099813,0.06568359375,30.871599197387695,-0.5864056684076786,0.2,9.629999999999998e-05
681,6013.83,1026.94713388,221093,6973440,31,-0.0031622406718088314,6800,-0.008056640625,22.87258354201913,0.005936986,0.043740234375,8.514081001281738,-0.6173534372448921,0.2,9.599999999999998e-05
682,6013.14,1026.92068434,221249,6983680,31,-0.0029238869794062337,6810,0.0018965601921081543,43.85105028927326,0.005728972,0.041943359375,42.893310546875,-0.6002897018194199,0.2,9.569999999999998e-05
683,6012.39,1026.9881763,221387,6993920,31,-0.0024505821711500175,6820,0.005682706832885742,44.08923044323921,0.005058135,0.04220703125,14.253244400024414,-0.5990632183849811,0.2,9.539999999999997e-05
684,6010.47,1026.88552811,221534,7004160,31,-0.0025567001578747296,6830,0.013894915580749512,23.006441268771887,0.0052447356,0.04017578125,0.6181313991546631,-0.6322108441591263,0.2,9.509999999999998e-05
685,6011.24,1026.6690127299998,221690,7014400,31,-0.003548737923556473,6840,0.006900966167449951,43.935555189847946,0.0061897943,0.08529296875,44.730690002441406,-0.6205608521401882,0.2,9.479999999999997e-05
686,6010.31,1026.8927893700002,222665,7024640,31,-0.002576564954215428,6850,-0.004700064659118652,44.133561007380486,0.0040318444,0.02056640625,7.985109806060791,-0.6148423998057843,0.2,9.449999999999998e-05
687,6010.38,1026.89597456,222795,7034880,31,-0.0037306212034309283,6860,2.008676528930664e-05,44.7565711286664,0.006304388,0.0693359375,82.25139617919922,-0.611545807570219,0.2,9.419999999999997e-05
688,6016.09,1026.87527263,222949,7045120,31,-0.0030515875775017774,6870,0.012938499450683594,22.462419947385786,0.00560857,0.064072265625,35.7632942199707,-0.6146738554537297,0.2,9.389999999999998e-05
689,6010.88,1027.01469545,223103,7055360,31,-0.0029138178793073166,6880,0.006376445293426514,44.30009732544422,0.0049288594,0.042841796875,1.4435523748397827,-0.6413643372058868,0.2,9.360000000000001e-05
690,6010.85,1026.9990624199997,223239,7065600,31,-0.0024500726713449694,6890,0.010101497173309326,44.41413569629192,0.0038185618,0.019306640625,13.567519187927246,-0.6143370385468007,0.2,9.33e-05
691,6011.3,1027.0809014899999,224117,7075840,31,-0.0029747426230460404,6900,0.004698038101196289,22.689171576052903,0.005759561,0.038271484375,23.516782760620117,-0.6200557218492031,0.2,9.300000000000001e-05
692,6011.59,1027.1156326999999,224254,7086080,31,-0.003091653579031117,6910,0.004301667213439941,44.202786734700204,0.005869368,0.04435546875,2.3269572257995605,-0.6032887887954712,0.2,9.27e-05
693,6011.67,1027.03157298,224378,7096320,31,-0.004093379472906235,6920,0.014172136783599854,43.37109714210033,0.0045748693,0.0535546875,83.74551391601562,-0.619488391727209,0.2,9.240000000000001e-05
694,6012.51,1027.15133087,224509,7106560,31,-0.0035409276254358703,6930,0.021620452404022217,22.386263707876207,0.005374043,0.049951171875,0.49694550037384033,-0.6082100115716458,0.2,9.21e-05
695,6013.65,1027.42019729,224645,7116800,31,-0.002798041509813629,6940,0.013014554977416992,43.86426955223084,0.005848503,0.0551953125,51.51460647583008,-0.6097432830929757,0.2,9.180000000000001e-05
696,6016.67,1027.2662399499998,225495,7127040,31,-0.0038924413302447647,6950,0.006432533264160156,44.28916676878929,0.006683196,0.0544921875,43.68912124633789,-0.6301691675186157,0.2,9.15e-05
697,6014.95,1027.32745532,225627,7137280,31,-0.0029253692826023327,6960,0.015015661716461182,22.506659762114285,0.0058390787,0.051044921875,17.57488441467285,-0.5881696879863739,0.2,9.120000000000001e-05
698,6015.07,1027.3204552,225763,7147520,31,-0.00319673104735557,6970,-0.0016238689422607422,44.02374879926443,0.0057208627,0.03419921875,59.615623474121094,-0.5794776789844036,0.2,9.09e-05
699,6012.29,1027.2820051400001,225900,7157760,31,-0.003056751127005555,6980,0.003437638282775879,44.52277031183243,0.006605326,0.045419921875,12.71243667602539,-0.5941639058291912,0.2,9.06e-05
700,6009.14,1027.64706029,226019,7168000,31,-0.0013040386170905549,6990,0.007820665836334229,44.25326655715704,0.0037946734,0.035634765625,48.250858306884766,-0.5985210798680782,0.2,9.03e-05
701,6001.79,1027.9415843999998,226876,7178240,31,-0.0035147543146740647,7000,0.02070796489715576,22.52454073727131,0.00514665,0.051484375,0.869731605052948,-0.5801702572405338,0.2,9e-05
702,5999.69,1028.13024161,227012,7188480,31,-0.003129659040423576,7010,0.013491630554199219,43.930697554945944,0.005304358,0.06142578125,34.88054656982422,-0.607920472919941,0.2,8.970000000000001e-05
703,5995.63,1028.3933479500001,227150,7198720,31,-0.0024455170435248876,7020,0.004297316074371338,45.00583973675966,0.003561901,0.0285546875,0.6436905860900879,-0.5708476635068656,0.2,8.94e-05
704,5992.89,1028.64617194,227269,7208960,31,-0.003241596134903375,7030,0.008590340614318848,44.733111065328124,0.00606517,0.05970703125,73.69535827636719,-0.593119790405035,0.2,8.910000000000001e-05
705,5988.13,1028.89513719,227403,7219200,31,-0.0030790018537663853,7040,-0.0006173849105834961,23.44566561535001,0.005423407,0.040322265625,9.790059089660645,-0.5785499365627765,0.2,8.88e-05
706,5983.7,1029.1595065,228272,7229440,31,-0.002072278489358723,7050,0.0025724172592163086,43.73990492939949,0.005240248,0.035712890625,14.8326416015625,-0.622512918561697,0.2,8.850000000000001e-05
707,5985.4,1029.06658791,228412,7239680,31,-0.0021990614788956007,7060,0.001048743724822998,44.9515415135026,0.0033448513,0.03296875,13.672965049743652,-0.6159630447626114,0.2,8.82e-05
708,5986.55,1028.88261857,228528,7249920,31,-0.003746942775323987,7070,-0.00223696231842041,45.10443586409092,0.006878934,0.0441796875,10.390508651733398,-0.599754158705473,0.2,8.790000000000001e-05
709,5986.63,1029.15039758,228662,7260160,31,-0.0026207648098352365,7080,0.032031476497650146,23.902472331523896,0.004365285,0.040791015625,0.683886706829071,-0.604789137095213,0.2,8.76e-05
710,5987.59,1029.18882295,228799,7270400,31,-0.0037652232806431127,7090,0.0035598278045654297,44.78316065371037,0.00691313,0.06890625,1.7654030323028564,-0.5943624199926854,0.2,8.730000000000001e-05
711,5986.83,1029.15873489,229635,7280640,31,-0.003200564450235106,7100,0.0003470182418823242,45.77868531525135,0.005729423,0.03837890625,26.999141693115234,-0.5823357544094324,0.2,8.7e-05
712,5988.04,1029.1545729399998,229769,7290880,31,-0.002760507744678762,7110,0.00953817367553711,23.287364216148852,0.0054897876,0.0419140625,0.530765175819397,-0.5675562470406293,0.2,8.67e-05
713,5987.72,1029.4813297299997,229907,7301120,31,-0.002815805080026621,7120,0.0026091933250427246,45.366775697767736,0.0057193376,0.048916015625,8.397789001464844,-0.5835899057984352,0.2,8.64e-05
714,5991.04,1029.3873582399997,230025,7311360,31,-0.0034549585697823204,7130,-0.0012307167053222656,45.121583718061444,0.0044122804,0.033291015625,2.933152437210083,-0.6115416158735753,0.2,8.61e-05
715,5989.74,1029.5789802799998,230159,7321600,31,-0.003016013585147448,7140,0.004442870616912842,23.049607336223126,0.005628375,0.053603515625,37.60381317138672,-0.6079500265419483,0.2,8.58e-05
716,5985.48,1029.88729911,231005,7331840,31,-0.002639895880565746,7150,-0.00015842914581298828,44.17806147247553,0.003968903,0.0270703125,23.569839477539062,-0.6267248520255089,0.2,8.55e-05
717,5986.43,1029.97813777,231145,7342080,31,-0.003443861347695929,7160,0.0009161829948425293,45.459089218974114,0.0059533394,0.050126953125,6.4921135902404785,-0.6228885486721992,0.2,8.52e-05
718,5985.99,1030.07559651,231259,7352320,31,-0.0020094173435063565,7170,-0.000995039939880371,44.70654846429825,0.005175392,0.041826171875,23.316495895385742,-0.6010113772749901,0.2,8.49e-05
719,5985.57,1030.26126823,231392,7362560,31,-0.0033372400111693424,7180,0.010768473148345947,22.875921779125928,0.0068987818,0.059970703125,12.825820922851562,-0.6344199438393116,0.2,8.46e-05
720,5989.05,1030.2814614800002,231531,7372800,31,-0.0022405149269616232,7190,0.0028190016746520996,45.508896984159946,0.0044475542,0.0242578125,41.05695343017578,-0.6272411029040813,0.2,8.43e-05
721,5987.97,1030.3018665499999,232373,7383040,31,-0.00246467731136363,7200,0.010431885719299316,45.52466666936874,0.0062683746,0.04123046875,15.425240516662598,-0.6330385558307171,0.2,8.4e-05
722,5985.38,1030.3654842400001,232519,7393280,31,-0.002923137442849111,7210,0.031554222106933594,23.08688789084554,0.00526777,0.04751953125,0.8982149958610535,-0.6330726189911365,0.2,8.37e-05
723,5990.79,1030.16999345,232674,7403520,31,-0.0027083942230092363,7220,0.0024572014808654785,45.22986053943634,0.00449735,0.032431640625,25.801101684570312,-0.6147543303668499,0.2,8.34e-05
724,5988.94,1030.2966293200002,232830,7413760,31,-0.0033372791917645373,7230,0.006186962127685547,45.11827022641897,0.0047845403,0.045556640625,22.05740737915039,-0.6401274724304676,0.2,8.31e-05
725,5987.48,1030.41366629,232960,7424000,31,-0.004254667775821872,7240,0.004896879196166992,45.08277011483908,0.0059932424,0.043154296875,78.0234603881836,-0.6049794828891755,0.2,8.28e-05
726,5988.36,1030.4297923200002,233932,7434240,31,-0.0030114616570062936,7250,0.02672487497329712,23.244649161100387,0.0055978205,0.049697265625,0.7412720322608948,-0.6056593866646289,0.2,8.25e-05
727,5991.07,1030.47971454,234089,7444480,31,-0.002911524436494801,7260,0.01700615882873535,45.41515950351953,0.0050574434,0.0283203125,51.59098434448242,-0.6212259589135647,0.2,8.22e-05
728,5992.54,1030.5211538100002,234221,7454720,31,-0.0025524420366855338,7270,0.005825698375701904,44.57498598873615,0.005500479,0.054013671875,52.265785217285156,-0.6532871182262897,0.2,8.19e-05
729,5989.75,1030.6206728299999,234372,7464960,31,-0.0026545408501988275,7280,-0.0042722225189208984,23.22861978635192,0.004224524,0.03380859375,1.6001265048980713,-0.5978994557261467,0.2,8.16e-05
730,5988.83,1030.7849017199997,234527,7475200,31,-0.002029695189849008,7290,0.0053824782371521,45.143177421092986,0.005911834,0.069453125,72.57939147949219,-0.6303083552420139,0.2,8.13e-05
731,5990.53,1030.79402747,235500,7485440,31,-0.002438358105137013,7300,-0.0005205869674682617,45.33259779334068,0.005486907,0.032314453125,19.60177993774414,-0.6421225613355637,0.2,8.1e-05
732,5990.75,1030.87722022,235650,7495680,31,-0.002188572293962352,7310,0.007271826267242432,23.416359616070984,0.004864021,0.0255859375,40.79039001464844,-0.6536611337959767,0.2,8.07e-05
733,5991.67,1031.05611762,235808,7505920,31,-0.0027053516678279266,7320,0.0031158924102783203,45.19968937903643,0.004559039,0.035390625,37.897315979003906,-0.6516527438163757,0.2,8.04e-05
734,5990.38,1031.2974181,235965,7516160,31,-0.001884345559810754,7330,0.01056063175201416,45.7301689851284,0.005645127,0.048994140625,37.5546989440918,-0.6602777321636677,0.2,8.01e-05
735,5988.98,1031.54425296,236097,7526400,31,-0.003501148128125351,7340,0.0022038817405700684,45.70966893017292,0.0038855947,0.02755859375,82.85443878173828,-0.6215982355177403,0.2,7.98e-05
736,5991.91,1031.45497319,237065,7536640,31,-0.0037415252043865622,7350,0.007057607173919678,22.976658816486598,0.00488877,0.04873046875,1.3695839643478394,-0.660844039618969,0.2,7.95e-05
737,5993.1,1031.4051404099998,237222,7546880,31,-0.003269986472732853,7360,0.0017186403274536133,45.46646890968084,0.004668516,0.045908203125,1.6568690538406372,-0.6414028768241405,0.2,7.92e-05
738,5995.89,1031.49418131,237357,7557120,31,-0.0022627819981426,7370,0.004899144172668457,45.58925237715244,0.0038736414,0.027958984375,8.616639137268066,-0.6420222944021226,0.2,7.89e-05
739,5997.77,1031.55840426,237511,7567360,31,-0.0036880248645320534,7380,0.001347362995147705,22.668155654519797,0.005599008,0.044169921875,0.6189833879470825,-0.626126053929329,0.2,7.86e-05
740,5996.07,1031.9918353,237666,7577600,31,-0.003036746158031747,7390,-0.0018024444580078125,44.394124947190285,0.004352946,0.028056640625,7.2883148193359375,-0.6559066177904606,0.2,7.829999999999999e-05
741,5994.57,1032.0615708300002,238643,7587840,31,-0.002977086800674442,7400,0.001199483871459961,46.205229187905786,0.004307936,0.020009765625,9.277915954589844,-0.6749001556634903,0.2,7.8e-05
742,5995.06,1032.2652525500002,238773,7598080,31,-0.0012486215616809204,7410,0.00024431943893432617,45.87927756756544,0.0033870512,0.031484375,1.7571474313735962,-0.6574596078693866,0.2,7.769999999999999e-05
743,5991.37,1032.56811847,238927,7608320,31,-0.002820451905427035,7420,0.003427863121032715,23.25597979426384,0.005313369,0.038984375,45.19667434692383,-0.6848297071456909,0.2,7.74e-05
744,5992.05,1032.89068572,239087,7618560,31,-0.003185565936146304,7430,0.005669593811035156,45.88542176812887,0.0045629516,0.046318359375,30.540904998779297,-0.6822062502801418,0.2,7.709999999999999e-05
745,5992.39,1032.89264325,239222,7628800,31,-0.003521596675273031,7440,0.010170996189117432,45.5861404594779,0.0058089187,0.044736328125,6.341163158416748,-0.7112100967764854,0.2,7.68e-05
